file_name,composer,composer_label,pitch_entropy,rhythmic_entropy,average_interval_size,average_vertical_density,average_polyphonic_voices,fractal_dimension,num_notes,pitch_std,pitch_range,number_of_instruments,unique_note_values,average_beat_gap,most_common_note,average_note_length,largest_leap,orch_outer_voice_motion_index,orch_harmonic_change_entropy,orch_global_npvi
2304.csv,Bach,0,3.31,4.9435,10.7295,3.1126,1.0,1.2855,829,0.8820097608574592,9.375,1,18,0.2814764492753623,0.6984318455971049,0.8632388419782654,9.0,39.473684210526315,3.162752267501897,107.72667132605066
2201.csv,Bach,0,3.1362,4.7727,10.0824,2.9803,1.0,1.1126,717,0.5019488719809236,4.9083333333333,1,22,0.1061918063314246,0.26638772663877264,0.3237970711297086,4.875,50.0,2.7394473181273655,74.78547667414537
2462.csv,Beethoven,1,3.1261,5.0863,11.5765,2.5391,1.495,1.4798,3685,0.3629920188928386,4.1328125,2,32,0.15920195439739412,0.2130257801899593,0.33477039518317503,4.0,37.782340862423,3.182643927890356,38.48061095784719
2510.csv,Beethoven,1,3.1988,5.0095,9.6634,3.2226,1.0,1.3574,1439,0.5135771575503638,4.4374999999966995,1,16,0.16481223922114047,0.4044475330090341,0.5938947764645862,4.249999999997,50.0,2.548407755581702,26.52519437420026
1766.csv,Schubert,9,3.3382,5.5873,12.6275,3.077,1.0,1.5194,4782,1.4725712084420002,11.9166666666667,1,19,0.34140347207697136,0.788163948138854,0.8452634880802998,11.5,40.79754601226993,2.692990993982934,31.69766408316157
1932.csv,Dvorak,4,3.0151,5.128,14.4063,2.775,2.1752,1.3515,3068,0.6349658089069686,13.4375,3,47,0.2409520704271275,0.22718383311603652,0.6494581160365228,13.125,40.7557354925776,2.373749803557826,40.35601003112496
2486.csv,Beethoven,1,3.3598,5.4329,11.0775,3.48,1.0,1.3869,1484,0.465101333870222,2.9374999999967,1,24,0.18071476736345246,0.2863881401617251,0.609831255614957,2.499999999997,26.94610778443114,2.628540217285521,51.37425308740331
2368.csv,Beethoven,1,3.2388,5.1913,11.9725,3.287,2.448,1.5631,6175,0.4013524168475336,7.9062499999966995,3,28,0.10349854227405247,0.2272064777327935,0.3514827935219853,7.499999999997,42.64069264069264,3.464741910097074,29.099400771896384
2383.csv,Beethoven,1,3.2658,5.3511,14.2402,2.787,2.1936,1.5473,3573,0.3010714438914876,6.4374999999966995,3,27,0.09966405375139978,0.3414497621046739,0.2674602341633402,5.749999999997,52.34657039711191,3.5785578140102325,35.60405129708609
2431.csv,Beethoven,1,3.2519,5.2049,12.3108,2.8298,2.2091,1.5234,3347,0.3350952038403975,5.4374999999966,3,34,0.11659444112372983,0.2990737974305348,0.3293029827704659,5.36458333333,38.21263482280431,3.3273220854173067,47.12317774646356
2313.csv,Beethoven,1,3.3332,5.2779,11.7508,3.407,2.5504,1.5639,5145,0.8473157274103021,14.749999999967,3,34,0.20533631415241058,0.25792031098153545,0.7070517492706935,13.999999999967,56.92771084337349,3.4295132097645125,42.35385763794809
2210.csv,Bach,0,3.2791,4.9196,11.1602,3.1989,1.0,1.2262,719,1.3404206656636248,11.875,1,77,0.3218837047353761,0.5591098748261474,1.0626970329160625,11.5,0.0,2.9032046815289867,94.40070984493946
2622.csv,Beethoven,1,3.4474,5.4647,12.0355,3.0399,2.1993,1.5958,6703,0.6855274929276537,11.812500000033,3,38,0.21404058490002983,0.6216619424138445,0.5973289323193293,11.739583333367,41.937869822485204,3.3605618064910066,23.616521480475914
1735.csv,Schubert,9,3.309,5.4122,12.4788,2.441,1.0,1.5903,6931,0.5923582263653422,5.9666666666667,1,21,0.22900432900432902,0.49256961477420286,0.5392006925405884,5.9000000000001,49.07063197026022,3.706866916140569,24.028751932803218
2289.csv,Bach,0,3.3589,4.5511,4.7066,1.0042,1.0,1.1933,952,0.07853880564123267,1.499999999997,1,4,0.5021030494216614,0.9747899159663865,0.4947041316523362,1.499999999997,0.0,2.603676977701146,20.88313190719709
2186.csv,Bach,0,3.1679,4.2571,4.2852,1.1439,1.1422,1.0731,1635,0.12472542356098172,1.874999999997,2,6,0.2524479804161567,0.8409785932721713,0.2840787461770257,1.499999999997,0.0,2.7881383335676935,14.929895006950565
2219.csv,Bach,0,3.1854,4.1317,4.2083,1.0061,1.0,1.0962,990,0.22126162247338985,2.25,1,4,0.5070778564206269,0.9656565656565657,0.5242424242424243,2.0,0.0,2.6102994055251125,22.872263039475968
1893.csv,Mozart,7,3.1239,5.0074,13.653,3.1929,2.104,1.4436,3387,0.7966421863206353,11.3958333333,3,24,0.32279976373301833,0.5063478004133452,1.0452034740675742,10.5833333333,63.125,2.9421597916819917,45.86484215529946
2083.csv,Cambini,3,2.9643,4.5925,9.7576,2.783,2.783,1.3318,3235,0.513829742055371,8.329166666667,5,40,0.12971552257266544,0.34312210200927357,0.32394577537335145,8.21875,27.386541471048513,2.957132989107298,28.549744680442956
2116.csv,Brahms,2,3.4196,5.4459,13.0966,3.734,1.6362,1.5885,3553,0.6799567146212878,4.675000000003,2,66,0.1985383821322269,0.18069237264283705,0.8144971385684446,4.29166666667,47.783251231527096,3.470222525746756,52.43330527423782
1790.csv,Mozart,7,3.3064,4.9869,9.2649,2.5267,2.0184,1.48,3195,0.4143043064896217,3.4333333333333,3,22,0.252035065748278,0.28294209702660406,0.5898800208659349,3.0,44.740973312401884,2.516801248759579,30.812783858126746
2528.csv,Beethoven,1,3.1387,5.0062,9.397,3.2473,1.0,1.3961,1603,0.3818769961502506,1.9374999999967,1,33,0.13982521847690388,0.30131004366812225,0.45360262008693353,1.874999999997,30.82706766917293,3.068468792408457,46.77012094537193
2377.csv,Beethoven,1,3.2938,5.3077,10.871,3.1667,2.4161,1.5232,2901,1.1248725869281826,22.9270833333,3,46,0.21517241379310345,0.2543950361944157,0.7825965184414504,22.666666666633002,53.34928229665071,3.1142132860972818,40.78250711177141
2392.csv,Beethoven,1,3.083,5.0802,10.2828,3.1774,1.0,1.3027,1691,0.5977538122634503,3.9791666666633003,1,38,0.18254437869822485,0.33944411590774687,0.5816269958599428,2.999999999997,38.9937106918239,2.8752571943325833,56.96268286308058
2322.csv,Beethoven,1,3.3616,5.6352,10.1379,3.3088,1.0,1.527,6592,0.8197792534081983,5.9062499999966995,1,36,0.23964497041420119,0.5520327669902912,0.7893485158769611,5.749999999997,48.233695652173914,3.3087693592360514,28.811109085197465
1729.csv,Schubert,9,3.2381,5.3231,13.9572,4.7458,3.3978,1.5436,7593,0.26908340233040057,3.9375000000001,5,22,0.058285036880927295,0.25220597919136045,0.2639382764828068,3.5,35.574667709147775,3.336205137306327,36.229460854993164
2346.csv,Beethoven,1,3.2058,4.9077,9.7956,3.9966,1.0,1.2734,1141,1.043130344563744,11.749999999967,1,11,0.23858735380116958,0.642418930762489,1.0760389278403901,11.3333333333,0.0,2.4062722478420335,16.333260981279324
2195.csv,Bach,0,3.1352,4.8381,12.0368,2.4534,1.0,1.3167,1442,0.30374984337882466,2.4083333333334,1,36,0.15024288688410825,0.7018030513176144,0.3739077669902772,2.25,33.09090909090909,3.2393583508109294,21.930557288989213
2228.csv,Bach,0,3.3008,4.9398,9.555,1.9614,1.0,1.1541,783,0.3370116350369559,4.291666666663,1,12,0.13046675191815857,0.7330779054916986,0.301463388676318,4.291666666663,0.0,2.8044875288156788,21.517664241398695
2077.csv,Cambini,3,2.8784,4.5758,10.3436,2.8918,2.8918,1.2961,2379,0.7602338976878249,6.766666666667,5,36,0.22035323801513879,0.10256410256410256,0.6440757671290072,6.65625,29.503105590062113,3.11293962758724,35.8926103371168
2243.csv,Bach,0,3.0568,4.2515,6.3708,1.5383,1.5086,1.0109,508,0.30009261388823744,1.41666666667,3,5,0.45956607495069035,0.49606299212598426,0.7431102362208997,1.000000000003,36.17021276595745,2.583062900872937,34.13425119846913
2140.csv,Brahms,2,3.4256,5.3842,12.5118,3.1813,2.3809,1.5337,3950,0.5956919725010743,7.583333333333,3,30,0.25025322866548494,0.330126582278481,0.8035363924048071,7.260416666667,40.13422818791946,3.471379069719397,21.620680303702503
2149.csv,Brahms,2,3.3996,5.4271,12.423,4.3247,2.7194,1.6196,8167,1.389921861432111,35.75,4,41,0.3547636541758511,0.25909146565446306,1.3929176360154756,35.666666666667,57.50487329434698,3.0386201530443957,19.98561399079416
2576.csv,Beethoven,1,3.2387,5.1572,10.348,2.1608,1.0,1.4049,2389,1.0021783349992945,10.874999999967,1,29,0.35783082077051925,0.3813311008790289,0.8446743756098355,10.8645833333,54.151624548736464,3.1569100480783976,25.335789918636006
2473.csv,Beethoven,1,3.237,5.2738,8.8061,3.0241,1.0,1.5425,4483,0.6699945637364088,5.874999999997,1,25,0.21140116019634092,0.4744590675886683,0.6275048330724404,5.749999999997,32.265446224256294,2.7990770056869243,26.737852679133095
2506.csv,Beethoven,1,2.8415,4.5805,10.6529,4.2557,2.6529,1.4039,2784,0.7204899736511778,6.75,4,11,0.3352497305066475,0.6397270114942529,1.208917025862069,5.0,33.957845433255265,2.1118799745222905,35.33081171452438
2237.csv,Bach,0,3.0637,4.762,12.1467,2.9288,1.0,1.2595,867,0.46996984963771476,3.9166666666667,1,15,0.15187644341801387,0.538638985005767,0.46382160707419196,3.75,48.484848484848484,3.128636500329859,99.4173384366605
2403.csv,Beethoven,1,3.3235,5.2562,11.6258,2.85,2.2425,1.5665,5442,0.3449906705420336,4.9166666666633,3,31,0.13968020584451388,0.2416391032708563,0.39714068050937035,4.624999999997,35.59139784946236,3.351544986061755,26.18556506119214
2300.csv,Bach,0,3.2984,4.9566,7.6375,3.3214,1.0,1.1126,754,0.5346441756732883,4.6020833333333,1,62,0.15637450199203187,0.2692307692307692,0.5903680371353613,4.14375,5.0,2.9151230169225135,78.78865922097282
1777.csv,Schubert,9,3.4048,5.3827,11.9566,3.8122,1.0,1.5703,6428,0.6825001123805006,3.9666666666667,1,24,0.22545511124941653,0.33991910392034846,0.8927232420659491,3.866666666667,23.911187019641332,2.445302380340128,69.99423690634988
2158.csv,Brahms,2,3.4092,5.3286,12.3792,4.4594,2.1836,1.5186,3875,1.3264503749402892,20.750000000033,3,155,0.2945276200309757,0.17341935483870968,1.2242956989241192,19.83333333337,52.42290748898678,3.4609005075509356,26.236027380074855
2618.csv,Beethoven,1,3.2771,5.3042,11.8071,2.7547,1.0,1.4595,3557,0.31252986406207434,3.4374999999967,1,24,0.1515748031496063,0.27495080123699744,0.4120513541371092,3.249999999997,31.679389312977097,3.238587663220798,33.62782715280693
2633.csv,Beethoven,1,3.126,5.0513,10.2786,2.078,1.0,1.3735,1997,0.6234322269248368,7.750000000003,1,31,0.38527054108216435,0.29644466700050076,0.7674793440165129,7.500000000003,28.57142857142857,2.700868426682068,37.56766994854428
2482.csv,Beethoven,1,2.9905,4.9234,12.509,2.8814,2.2072,1.5402,5129,0.3978599702708309,6.1979166666633,3,35,0.09287246489859595,0.306297523883798,0.2881531487616743,5.249999999997,62.87703016241299,3.032068557009424,21.38060831242159
2364.csv,Beethoven,1,3.1081,5.1608,15.3982,2.9161,1.0,1.419,2638,1.279572095452071,17.500000000033,1,28,0.48350398179749715,0.45754359363153907,1.3081090472594246,17.500000000033,38.96848137535817,2.982553166525716,28.55588765067462
2530.csv,Beethoven,1,3.3741,5.7383,13.4975,3.0665,1.0,1.5983,5460,0.4702778192877005,4.979166666663399,1,34,0.1538972339256274,0.5087912087912088,0.4708447802193226,4.83333333333,13.655913978494624,3.433374452406705,28.371464417788534
2388.csv,Beethoven,1,3.3194,5.2704,10.2571,2.9009,1.0,1.453,3980,1.3561281648380301,27.9687499999667,1,61,0.31967831113345063,0.40376884422110554,0.9999555066994258,26.49999999997,22.417153996101362,3.088406959954512,23.30175943955831
2436.csv,Beethoven,1,3.4607,5.6692,13.419,2.745,1.0,1.6186,8610,0.7366014690648572,7.874999999997,1,50,0.17934719479614358,0.42229965156794425,0.5538146051098874,7.874999999997,69.18604651162791,3.4300748336029687,22.011662650445203
2285.csv,Bach,0,3.237,4.8449,13.1108,2.7402,1.8901,1.4336,3107,0.27151672821337924,5.6562499999966995,2,15,0.12017063747585319,0.4509172835532668,0.3442260755280975,5.499999999997,45.43761638733706,2.7978050305221087,17.882206848408057
2318.csv,Beethoven,1,3.1015,5.2105,14.7329,3.1209,2.0137,1.6078,7578,0.5562599450668146,8.77083333333,3,45,0.1987594034578329,0.17326471364476115,0.5537967636577931,8.33333333333,47.631352282515074,3.6340630074054494,26.85688880043899
2167.csv,Faure,5,3.4604,5.5158,13.114,3.6279,2.6336,1.4833,3149,5.187342604858485,102.729166667,4,52,0.5622617534942821,0.713242299142585,2.0714777177949966,102.000000000333,36.13861386138614,2.8833828731657705,19.454899515226412
2215.csv,Bach,0,3.1003,4.6883,10.1593,3.3109,1.0,1.2083,748,0.6753983726317915,15.9375,1,54,0.14139892904953147,0.38636363636363635,0.46460004456326737,15.5,0.0,3.0514052552981905,99.38499172342621
2594.csv,Beethoven,1,3.3043,5.3564,10.3258,2.3864,1.0,1.4333,3006,0.3038213550945494,3.4166666666633003,1,15,0.15574043261231282,0.6350632069194944,0.350008316699498,3.4062499999967,21.00954979536153,2.5954473719633344,32.22369135026135
2627.csv,Beethoven,1,3.1224,4.9606,11.7513,3.7155,1.6653,1.35,1585,0.5487166019571439,3.88541666667,2,28,0.16982323232323232,0.2889589905362776,0.7108175604631616,3.875000000003,61.94690265486725,2.816836287149118,24.32530533953945
2230.csv,Bach,0,3.3388,4.9333,10.7176,2.375,1.0,1.1251,603,1.4673494979284267,14.5,1,11,0.40365448504983387,0.5804311774461028,1.023217247097844,14.5,77.77777777777779,2.8333068277838476,28.310314052820857
2476.csv,Beethoven,1,3.3436,5.1521,9.541,2.7478,1.0,1.3458,1465,0.47088076604718265,3.9270833333366997,1,17,0.2226775956284153,0.6327645051194539,0.692235494881162,3.750000000003,33.33333333333333,3.0840445726500136,41.91477976438341
2112.csv,Brahms,2,3.4634,5.6836,14.8302,3.9811,1.8387,1.6184,6142,0.7282659611563533,8.875,2,27,0.24100309395863867,0.29225008140670794,0.9619622387353468,8.0,46.06413994169096,3.5151935183246104,23.518945586203703
2491.csv,Beethoven,1,3.2447,5.185,12.3508,3.309,1.0,1.4099,2963,1.0761887690319034,11.8333333333,1,16,0.3585415259959487,0.3553830577117786,1.107538108897993,10.999999999967,13.314447592067987,2.3915866291303667,31.26453851777147
1828.csv,Mozart,7,3.1827,4.7795,10.4582,2.7617,1.8097,1.3474,1937,0.3339723825733861,4.4375,3,31,0.11828512396694214,0.2447083118224058,0.3339302615728916,4.0,31.535269709543567,3.128991931873535,48.87561083203717
2397.csv,Beethoven,1,3.3847,5.6061,15.8466,2.7415,1.5911,1.6443,8548,0.522141630956165,8.8125,2,48,0.14250614250614252,0.5678521291530183,0.4341439518018562,8.458333333333,43.657252273815224,3.7323318372486014,19.891899892754946
2294.csv,Bach,0,3.1043,3.993,3.2205,1.0152,1.0,1.1051,1062,0.18172421543175915,1.25,1,5,0.3001885014137606,0.800376647834275,0.3192090395480226,1.25,0.0,2.015919747201412,22.429987135185062
2342.csv,Beethoven,1,3.0847,5.0926,15.3406,3.5635,1.6673,1.4145,3885,0.4198720701959759,7.9062499999966995,2,24,0.11534500514933059,0.40283140283140284,0.4289950664947354,7.499999999997,48.15905743740795,2.9310584162776947,23.341465254066115
2224.csv,Bach,0,3.1586,4.8541,12.9246,2.4961,1.0,1.2605,956,0.3516800374599932,3.9166666666667,1,33,0.15291884816753926,0.602510460251046,0.3786828800557682,3.5,58.82352941176471,3.0933692645091657,90.35500696343387
1749.csv,Schubert,9,3.3652,5.4607,11.7573,2.9976,1.0,1.4991,5353,0.845400613168588,7.9666666666667,1,19,0.2990003736920777,0.21576685970483842,0.6776573883803364,7.75,29.540918163672654,2.947444236365613,41.00917846022516
2248.csv,Bach,0,3.2419,4.8658,10.424,2.7647,1.0,1.0997,435,2.634844196700595,20.75,1,18,0.6361175115207373,0.6528735632183909,1.894770114942538,20.5,38.88888888888889,2.700182252869999,80.69155059001955
2557.csv,Beethoven,1,3.0939,5.2888,16.8622,3.2397,1.0,1.5914,5950,0.5186274408222148,5.9270833333367,1,43,0.16372499579761304,0.19327731092436976,0.526088935574116,5.500000000003,51.91532258064516,3.3784988666275875,34.02192171933887
2572.csv,Beethoven,1,3.0231,5.0195,12.0038,2.1598,1.3877,1.3713,2629,0.24398396777160042,1.95625,2,27,0.2256468797564688,0.2696842906047927,0.3067167490807813,1.75,39.04382470119522,2.784534791030509,47.36851323643251
2336.csv,Beethoven,1,3.0847,5.0926,15.3406,3.5634,1.6686,1.4103,3885,0.4198720701959759,7.9062499999966995,2,24,0.11534500514933059,0.40283140283140284,0.4289950664947354,7.499999999997,48.23008849557522,2.9303888601205537,21.378398963309053
2502.csv,Beethoven,1,3.2661,5.3796,15.093,2.5357,1.61,1.5441,4194,0.2920901966004091,3.90234375,2,29,0.1323634629143811,0.4008106819265618,0.33259008404864093,3.75,48.470588235294116,3.591097042556961,20.415215479529518
1876.csv,Mozart,7,3.3119,5.2071,9.9858,3.193,1.9283,1.4515,2743,0.7474423498954335,11.4374999999667,3,38,0.21772428884026257,0.3919066715275246,0.7169005954549911,11.2708333333,35.294117647058826,3.0287596584632093,34.04604941887514
1758.csv,Schubert,9,3.5217,5.3778,11.649,3.4778,1.0,1.4621,2776,0.2866034614895721,1.9833333333333,1,42,0.08324324324324324,0.3447406340057637,0.30864553314128357,1.833333333333,26.142595978062154,2.9585563126554195,30.666110367480005
1773.csv,Schubert,9,3.1485,4.8866,11.1185,3.1047,1.0,1.3988,1529,0.849578893736256,5.925,1,15,0.33049738219895286,0.2975801177240026,0.9829790712884199,5.75,43.609022556390975,2.2163401109418253,78.77500787175559
2305.csv,Bach,0,3.0982,4.7383,13.2508,2.128,1.0,1.1081,619,0.33348920161294554,4.4083333333333,1,16,0.15224514563106797,0.7366720516962844,0.33406704361873263,4.25,55.319148936170215,2.8291191396121547,59.635995604928304
2154.csv,Brahms,2,3.3302,5.2809,13.0237,3.8594,2.4609,1.6457,8113,0.6325239974345195,13.2083333333,3,38,0.1992110453648915,0.19302354246271416,0.7974007765312624,12.499999999967,41.08009708737864,3.5332618556504936,33.4628570280758
2566.csv,Beethoven,1,3.2347,5.1331,11.2352,3.1526,1.0,1.5145,3454,0.3099067456194939,4.874999999997,1,25,0.11562409498986388,0.6019108280254777,0.3830522582509056,4.749999999997,51.490514905149055,3.4256218630239537,31.20686343571497
2202.csv,Bach,0,3.3516,4.2362,3.9187,1.0,1.0,1.1811,1022,0.08083698074595674,1.875,1,4,0.2524485798237023,0.9921722113502935,0.25391389432485323,1.75,0.0,2.8235498266602805,22.26746805727956
2581.csv,Beethoven,1,3.3041,5.4186,11.0703,2.8593,1.0,1.449,3031,0.42381847274285867,2.9062499999967,1,26,0.15313531353135312,0.5067634444077862,0.45132931925645603,2.89583333333,59.63114754098361,2.6437234359631487,37.09045960838723
2614.csv,Beethoven,1,3.3939,5.2918,9.6335,3.2762,1.0,1.4011,2069,0.840477329830498,5.91666666667,1,27,0.2509671179883946,0.38279362010633156,0.9284376510399304,5.82291666667,53.01724137931034,3.0632122715053547,35.49876476645795
2463.csv,Beethoven,1,3.2717,5.2511,13.0272,2.7204,1.6087,1.4987,3604,0.5452870582404568,3.9375,2,54,0.18468984179850126,0.22946725860155384,0.5006383965732519,3.751953125,46.32107023411371,3.180098153418923,29.463031159865587
1918.csv,Dvorak,4,3.2601,5.1233,9.7101,3.4941,2.4152,1.356,1722,0.9831278424668495,11.9375,3,17,0.3346891342242882,0.32578397212543553,1.1681329849012694,11.041666666667,41.96078431372549,2.7237652654063953,32.99527250550582
1933.csv,Dvorak,4,3.2345,5.0967,11.0938,2.9848,2.1383,1.4071,5106,0.6094588697857483,16.924999999999997,3,90,0.15004897159647404,0.19486878182530357,0.4446680376028543,16.045833333333,42.51082251082251,2.8607098216554094,33.91813563255314
2487.csv,Beethoven,1,3.2447,5.185,12.3508,3.3072,1.0,1.4008,2963,1.0761887690319034,11.8333333333,1,16,0.3585415259959487,0.3553830577117786,1.107538108897993,10.999999999967,13.314447592067987,2.3915866291303667,33.172701514684164
2384.csv,Beethoven,1,3.0083,5.0719,16.179,3.2753,2.5534,1.4221,1990,0.7177963477775746,12.625000000033,3,18,0.26772247360482654,0.33969849246231154,0.8947550251258056,12.500000000033,45.84450402144772,2.919418630757435,19.011318094660528
2417.csv,Beethoven,1,2.8619,4.492,11.008,3.6443,2.1732,1.4418,3517,0.596561861832202,9.6875,3,32,0.1558589306029579,0.18225760591413137,0.5285695668656978,9.6875,46.088794926004226,2.8147359876420754,49.227975747764376
2432.csv,Beethoven,1,3.3909,5.368,14.5167,3.5926,2.5993,1.4379,3972,0.6095647377803746,5.73958333333,3,10,0.28342986653235963,0.5883685800604229,0.9039526686801204,5.249999999997,33.778625954198475,1.935363044005333,30.914118050546552
2314.csv,Beethoven,1,3.3745,5.2787,11.5468,3.1083,2.2883,1.649,5594,1.0880330855122042,38.749999999966995,3,17,0.24780976220275344,0.5148373257061137,0.7602546627334863,38.499999999966995,42.788844621513945,2.8766186433512653,31.3435986520397
2211.csv,Bach,0,3.3414,5.0069,10.5838,3.1814,1.0,1.3632,1349,0.5155758615782259,3.9083333333333,1,22,0.16843471810089022,0.5908080059303188,0.5138713862119828,3.75,42.211055276381906,3.247784672015659,75.47126700042442
2590.csv,Beethoven,1,3.2551,4.977,10.1371,4.1419,1.0,1.327,2021,0.6808817633233443,7.874999999997,1,11,0.16287128712871288,0.3953488372093023,0.7132349909280212,6.999999999997,35.65573770491803,1.4485248754598234,71.6957722590252
2117.csv,Brahms,2,3.3924,5.1776,11.7727,3.1297,1.728,1.3423,1048,0.49795618478621123,3.57499999999667,2,40,0.1547277936959599,0.21660305343511452,0.5334526081424564,2.833333333333,60.810810810810814,2.8587880941259525,37.915705217306815
1791.csv,Mozart,7,3.3201,5.0496,9.8946,2.845,2.2014,1.4853,4981,0.37211644362807894,3.3250000000001,3,34,0.16897590361445783,0.2868901826942381,0.3994796894867146,3.1999999999999997,46.61095636025998,3.0147963220291425,19.869815520474678
1824.csv,Mozart,7,3.3006,4.893,8.9462,2.6178,2.1465,1.2882,1470,0.9709248270114208,15.8,3,18,0.3356024506466984,0.24421768707482994,0.906267006802721,15.25,34.90566037735849,1.455846310949712,66.36551662741753
2529.csv,Beethoven,1,3.2697,5.3297,11.528,2.7525,1.0,1.4396,2755,0.9427752714841859,13.874999999967,1,36,0.25399419026870007,0.4497277676950998,0.7746823956436965,9.99999999997,34.29844097995546,2.68099228419458,32.4718229904674
2393.csv,Beethoven,1,3.3359,5.3413,12.5208,2.928,1.0,1.5432,4281,0.5067928581840988,3.750000000003,1,12,0.3463785046728972,0.8469983648680215,1.1349348867093947,3.47916666667,35.84905660377358,3.274697108566794,28.721502888025576
2441.csv,Beethoven,1,3.4287,5.708,14.2634,3.4766,1.0,1.6685,8414,0.7677137789236103,7.9374999999965,1,22,0.25817187685724474,0.5589493700974566,0.8794444774575138,7.749999999997,30.94521372667068,3.4838854527101706,34.41247353409322
2220.csv,Bach,0,3.2671,4.2825,5.5704,1.4651,1.0,0.9121,434,0.4281729175681123,1.875,1,6,0.3279445727482679,0.42857142857142855,0.5622119815668203,1.0,23.076923076923077,2.3184106744495754,39.42887919671264
2196.csv,Bach,0,3.132,4.644,11.1556,1.8691,1.0,1.0663,811,0.45298132744060254,2.9416666666667,1,6,0.3814814814814815,0.6942046855733662,0.733117550349358,2.9416666666667,55.55555555555556,3.1466060658457917,28.45730253782461
2229.csv,Bach,0,3.2665,4.9011,11.034,3.284,1.0,1.4034,2413,0.5531799520013322,17.9166666666667,1,21,0.14324730514096184,0.4857024450891007,0.4596284017129433,17.75,33.13253012048193,3.6772144879231785,101.934932587224
2078.csv,Cambini,3,3.2515,4.9319,9.9101,2.7952,2.7952,1.4039,3726,0.7714886814181269,8.766666666667,5,48,0.19718120805369127,0.17659688674181429,0.5597770173554867,8.4375,45.36817102137768,3.3316489708455066,30.069727096182167
2244.csv,Bach,0,3.2663,4.3136,4.0641,1.0112,1.0,1.2522,1623,0.23573623659994164,2.500000000003,1,3,0.5049321824907521,0.982131854590265,0.5053527418364652,2.500000000003,50.0,2.7659940679712034,11.032748040593146
1872.csv,Mozart,7,3.1176,4.9016,9.9733,3.1645,2.0791,1.4126,2585,0.7981706180706136,24.8749999999667,3,54,0.12828947368421054,0.26731141199226305,0.4520672147001541,24.687499999967,33.50785340314136,3.357987605657934,44.88105509282114
2507.csv,Beethoven,1,3.002,4.625,10.1576,4.1088,2.6146,1.4429,3579,0.4755406686862672,5.5125,4,11,0.24762437115707098,0.5931824531992177,0.9623568035764181,5.0,35.650623885918,3.014973500629544,36.68614311607473
2371.csv,Beethoven,1,3.1835,4.9201,10.2137,3.4798,1.0,1.3039,1274,1.308210310700162,7.499999999997,1,10,0.45718774548311075,0.4293563579277865,1.629300758763602,6.999999999997,50.53763440860215,1.9184794288433662,43.192735251093666
2238.csv,Bach,0,3.1366,4.6411,8.9688,3.148,1.0,1.0604,417,0.7586395839251313,8.0,1,14,0.17791466346153847,0.6834532374100719,0.5813649080735251,8.0,80.0,2.4628826009940514,25.575267757202198
2404.csv,Beethoven,1,3.2508,5.4933,10.962,2.7266,1.0,1.4444,2899,0.4376561746764271,2.9166666666633003,1,22,0.11904761904761904,0.43877199034149705,0.3783488559268692,2.749999999997,52.05128205128206,3.1441743700107634,24.177069343540335
2150.csv,Brahms,2,3.2998,5.4845,14.5507,5.4499,3.0325,1.6415,7920,0.42025094366051097,5.9270833333333,4,44,0.0894052279328198,0.21186868686868687,0.5167002051766101,5.0,52.13675213675214,3.554462673553124,42.21878195312493
2562.csv,Beethoven,1,3.2938,5.1451,10.8386,2.9636,2.3039,1.4229,4190,0.7689706031622401,25.8645833333,3,26,0.20153974695631416,0.3412887828162291,0.5946275855205305,25.499999999967,53.713527851458885,3.252878346143677,23.347942167938704
2159.csv,Brahms,2,3.4223,5.5331,13.9653,4.6169,2.168,1.6149,6483,1.2483917310382233,11.84375,3,174,0.2957420549213206,0.3032546660496684,1.2649702426864489,11.489583333333,31.179321486268176,3.0742695722836078,21.746376314392645
2207.csv,Bach,0,3.3716,5.0098,13.1446,1.9152,1.0,1.197,810,0.1517280174931611,1.125,1,5,0.1523485784919654,0.8827160493827161,0.29259259259259257,1.0,28.888888888888886,2.7414494726106358,20.56667569297209
2586.csv,Beethoven,1,3.1762,5.3314,14.4621,3.4504,1.7817,1.5377,4344,0.8370261491839135,29.9270833333,2,42,0.13775040294727148,0.26243093922651933,0.4605178598831847,29.499999999967,43.163097199341024,3.332809216560012,28.54670363078077
2619.csv,Beethoven,1,3.2597,5.1318,9.5703,3.0751,1.0,1.2595,1516,0.9060014918649456,5.83333333333,1,11,0.4171617161716172,0.5567282321899736,1.3177495602451044,4.999999999997,31.88976377952756,2.414943242889522,33.21391956302196
1763.csv,Schubert,9,3.3887,5.3048,10.4362,2.5998,1.0,1.5594,6180,0.5044290723492765,9.9,1,23,0.16060446674219128,0.5944983818770226,0.4214266450916875,9.875,16.919739696312362,3.2801630388528933,30.27041540159328
2104.csv,Haydn,6,3.1455,5.057,11.2039,2.7473,2.202,1.4561,2993,0.3994611401830098,7.783333333333401,3,32,0.15842245989304812,0.31907784831272973,0.44830159260506003,7.3500000000000005,36.510791366906474,2.971601966450706,34.619546849410696
2483.csv,Beethoven,1,3.2688,5.1832,11.7458,2.6716,2.1372,1.5325,4517,0.5868728178712403,6.312499999997,3,27,0.17986049601417184,0.25946424618109365,0.5129026455606179,6.249999999997,40.6578947368421,3.0837339506622476,21.157973220575727
