file_name,composer,composer_label,pitch_entropy,rhythmic_entropy,average_interval_size,average_vertical_density,average_polyphonic_voices,fractal_dimension,num_notes,pitch_std,pitch_range,number_of_instruments,unique_note_values,average_beat_gap,most_common_note,average_note_length,largest_leap,orch_outer_voice_motion_index,orch_harmonic_change_entropy,orch_global_npvi
2531.csv,Beethoven,1,3.2111,5.4617,12.0986,3.1673,1.0,1.5774,8033,1.025038419648168,10.791666666633,1,68,0.3219621513944223,0.2497199053902651,1.0567204552049785,10.791666666633,37.344398340248965,3.579081825979144,37.199126385831335
2389.csv,Beethoven,1,3.083,5.0802,10.2828,3.1729,1.0,1.3033,1691,0.5977538122634503,3.9791666666633,1,38,0.1825443786982248,0.3394441159077468,0.5816269958599428,2.999999999997,38.9937106918239,2.8752571943325838,55.84872503659614
2319.csv,Beethoven,1,3.2196,5.2832,12.9165,3.0984,2.0299,1.4666,3676,0.9304987670491908,8.854166666667,3,32,0.2791836734693877,0.1961371055495103,0.8951872506350682,8.291666666667,44.51476793248945,3.1518886896376803,21.907771144770837
2334.csv,Beethoven,1,3.2871,5.3585,15.266,3.3824,1.6161,1.5468,5957,0.4148871279034194,6.36458333333,2,19,0.14867360644728,0.5193889541715628,0.4951003021651155,6.124999999997,44.662095984329085,3.1080440285392283,28.70666542084024
2595.csv,Beethoven,1,2.8971,4.5199,9.9206,2.8842,1.0,1.3348,1475,0.5222921865180357,2.874999999997,1,11,0.2347354138398914,0.4779661016949152,0.8215677966093831,2.749999999997,40.98939929328622,2.100440489742436,33.66281555143847
2477.csv,Beethoven,1,3.3112,5.3348,11.1194,2.9523,1.0,1.4504,2371,0.6014517276460634,5.666666666663,1,9,0.3356540084388185,0.5149725854070013,0.9540146562626682,4.999999999997,33.46153846153846,2.5728655382286054,26.963483245256956
2492.csv,Beethoven,1,3.2272,5.1876,10.1615,3.1244,1.0,1.5043,4136,0.2873587990084221,3.9374999999967,1,32,0.1013905683192261,0.6158123791102514,0.3307946486134497,3.749999999997,45.75569358178054,3.135450547245659,27.05192208703033
2374.csv,Beethoven,1,3.1901,4.8545,11.4069,2.1343,1.0,1.2728,2026,1.046316863196301,13.875000000033,1,17,0.4938271604938271,0.6688055281342546,1.165170491938957,13.000000000033,52.69461077844312,2.9194166480604484,28.619065253488845
2540.csv,Beethoven,1,3.1803,5.2911,12.6726,3.8472,1.0,1.3588,1284,1.3125874849153134,10.500000000033,1,12,0.4746687451286048,0.4283489096573208,2.0352414330239395,10.000000000033,46.8421052631579,2.5744609509034486,31.13497197464899
2422.csv,Beethoven,1,3.2311,5.0307,11.3772,2.3817,1.0,1.3975,2180,0.3594393743248321,3.9166666666633,1,17,0.1867829279486002,0.428440366972477,0.441685779816112,3.499999999997,80.7017543859649,3.1450199829628978,31.846682192528124
2398.csv,Beethoven,1,3.1585,5.2367,13.6312,2.7617,1.4509,1.6608,9809,0.2592337101876411,5.7395833333334,2,56,0.064692088091354,0.1602609848098685,0.2189900006795247,5.510416666667,44.52501812907904,3.732331620241538,27.356639835997576
2343.csv,Beethoven,1,3.2058,4.9077,9.7956,4.0076,1.0,1.2734,1141,1.043130344563744,11.749999999967,1,11,0.2385873538011695,0.642418930762489,1.07603892784039,11.3333333333,0.0,2.406272247842033,18.188758245443417
2573.csv,Beethoven,1,3.2821,5.4225,14.1874,2.8079,1.6501,1.5397,4767,0.659163666688639,7.4000000000001,2,59,0.2748636172891313,0.2775330396475771,0.6678475281449993,7.125,27.571115973741797,3.5588004900876644,41.66442451710239
2567.csv,Beethoven,1,3.3861,5.4923,10.3624,3.0098,1.0,1.3737,2628,0.7938865565184992,4.791666666663,1,31,0.279025504377617,0.4292237442922374,0.912809963215822,4.510416666663,35.59782608695652,2.828636045844353,31.52853050517544
2582.csv,Beethoven,1,3.4637,5.5009,12.6989,2.045,1.0,1.5588,4628,0.2630107350130012,3.624999999997,1,21,0.1503133779987032,0.8653846153846154,0.3022228824542535,3.499999999997,38.14345991561181,3.198358699010712,29.916011463988173
2512.csv,Beethoven,1,3.3138,5.2364,9.0397,2.4282,1.0,1.5134,3756,0.5015960945360509,6.374999999997,1,18,0.2093874833555259,0.3120340788072417,0.5231962193820179,5.999999999997,48.29268292682927,3.243134773105877,26.089636209076925
2488.csv,Beethoven,1,3.2272,5.1876,10.1615,3.1258,1.0,1.5121,4136,0.2873587990084221,3.9374999999967,1,32,0.1013905683192261,0.6158123791102514,0.3307946486134497,3.749999999997,45.75569358178054,3.135450547245659,26.32921581289834
2433.csv,Beethoven,1,3.1708,5.146,13.0597,3.3416,2.5622,1.2931,990,1.1234557106961751,11.750000000033,3,20,0.3341759352881698,0.3606060606060606,1.2368055555566768,11.000000000033,55.0925925925926,2.37500036431571,36.010191934517515
2315.csv,Beethoven,1,3.2076,5.2123,13.23,3.0611,2.2548,1.4654,3870,0.6930597107556422,9.4375000000033,3,47,0.1907469630395451,0.1656330749354005,0.6834275409126287,9.000000000003,56.71378091872792,3.305665165777872,39.16710399646004
2330.csv,Beethoven,1,3.318,5.3277,11.4616,2.771,1.6371,1.6223,6054,0.7480744353144237,4.75,2,52,0.2155129687758136,0.2196894615130492,0.6010534099355798,4.5,27.463312368972748,3.50265993487862,33.89717178647496
2591.csv,Beethoven,1,3.1669,5.1858,14.7094,2.3277,1.0,1.4584,2334,0.4548711782882728,9.9374999999967,1,14,0.1530218602657522,0.702656383890317,0.3586921593826556,9.749999999997,82.91925465838509,2.648440046875563,24.696562083985068
2521.csv,Beethoven,1,3.2196,5.3506,12.9219,3.1813,1.7009,1.5955,7347,0.3723943902453647,9.4270833333301,2,35,0.1064524911516471,0.3214917653463999,0.356090637901854,9.249999999997,40.85457271364318,3.605114255653477,24.33649296939637
2497.csv,Beethoven,1,3.3165,5.2631,11.7749,3.3649,2.4208,1.4269,3813,0.4754111668429814,7.874999999997,3,31,0.1333289611752361,0.4253868345135064,0.443753278258246,6.999999999997,46.44808743169399,2.944337911832202,27.10160077803384
2379.csv,Beethoven,1,3.258,5.2883,11.9443,2.838,2.1756,1.5536,5246,0.5136263366886451,15.374999999967,3,27,0.1555767397521449,0.6229508196721312,0.3918064557118343,15.249999999967,56.393442622950815,3.0043360383287383,47.74814434908812
2442.csv,Beethoven,1,3.2806,5.5263,14.2054,3.6117,1.0,1.3189,1880,0.5703560687563283,5.749999999997,1,18,0.271953166577967,0.324468085106383,0.834496897162492,4.999999999997,23.097112860892388,2.206024778880368,45.73998955024592
2348.csv,Beethoven,1,3.1853,5.2793,13.1534,3.5333,1.0,1.5037,6548,0.6750663928756675,7.874999999997,1,41,0.1661829845730869,0.8208613317043372,0.6489115633267631,7.83333333333,22.90836653386454,3.273068271449432,24.636479449438017
2451.csv,Beethoven,1,3.2413,5.1243,11.1279,2.8812,2.0542,1.4288,1916,0.4343316462070492,3.8958333333367,3,24,0.1629242819843342,0.3246346555323591,0.4830430149620626,3.8958333333367,39.03345724907063,2.922308180855671,41.971994897116055
2357.csv,Beethoven,1,3.1921,5.1544,12.0583,2.7467,1.0,1.4386,2387,0.2810427941568723,1.9166666666633,1,26,0.1139983235540653,0.4461667364893171,0.3510115556483129,1.874999999997,16.39344262295082,2.9234987022351326,28.038250891232597
2372.csv,Beethoven,1,3.296,5.3217,12.0966,2.446,1.0,1.3851,1771,1.055446562266244,17.749999999967,1,14,0.3016949152542373,0.3918690005646527,0.7845202804436996,17.666666666633002,1.4705882352941175,3.071923382249412,29.56980637763876
2405.csv,Beethoven,1,3.2551,5.3516,13.956,3.1319,1.0,1.3781,1342,0.6923400125259122,14.499999999967,1,12,0.3456375838926174,0.6661698956780924,1.1150257699941577,13.59374999997,58.07860262008734,1.873268654806116,29.81576230637614
2611.csv,Beethoven,1,3.3939,5.2918,9.6335,3.277,1.0,1.3983,2069,0.840477329830498,5.91666666667,1,27,0.2509671179883946,0.3827936201063315,0.9284376510399304,5.82291666667,53.01724137931034,3.0632122715053547,32.338268320828234
2366.csv,Beethoven,1,3.2086,5.2107,12.4791,3.415,2.4082,1.6081,5445,0.6091410429650064,10.4583333333,3,47,0.1266072740631888,0.1640036730945822,0.475671487603031,8.99999999997,55.76923076923077,3.623624318470376,38.19002834693613
2532.csv,Beethoven,1,3.3741,5.7383,13.4975,3.0751,1.0,1.5798,5460,0.4702778192877005,4.979166666663399,1,34,0.1538972339256274,0.5087912087912088,0.4708447802193226,4.83333333333,13.948497854077251,3.433882371929452,30.283329301986612
2381.csv,Beethoven,1,3.3978,5.4155,12.4117,3.1063,2.4584,1.5359,5301,0.6299032017582294,10.822916666633,3,30,0.1713207547169811,0.2458026787398604,0.5304954253909749,10.2395833333,46.41275465013286,3.2544608633156304,25.54335145597369
2620.csv,Beethoven,1,3.3181,5.3161,12.4162,2.5848,1.0,1.3519,2291,0.3677256044852908,3.874999999997,1,8,0.1587336244541484,0.5539065910082933,0.4462616397493235,3.499999999997,25.36231884057971,2.61229321312151,25.2409652873111
2596.csv,Beethoven,1,3.3367,5.3633,13.9253,1.9389,1.0,1.3862,3399,0.741154352264821,7.749999999997,1,21,0.3672748675691583,0.7081494557222713,0.7492920711968994,7.499999999997,69.41391941391942,3.037214741404247,30.87513149765767
2629.csv,Beethoven,1,3.3131,5.3232,12.3712,4.1093,1.7313,1.5672,5535,0.4885208951873999,18.9166666667,2,42,0.129110950487893,0.3282746160794941,0.5354975910868615,18.000000000032998,49.008498583569406,3.34058375567725,27.63246695055563
2478.csv,Beethoven,1,3.2374,5.2745,8.8459,3.0201,1.0,1.5534,4478,0.6703746392192056,5.874999999997,1,25,0.2116372570918025,0.4736489504242965,0.627603003572373,5.749999999997,31.802525832376578,2.7992224054090027,25.269924365716896
2390.csv,Beethoven,1,3.3359,5.3415,12.5842,2.9175,1.0,1.518,4279,0.5069001150548302,3.750000000003,1,12,0.3453716690042075,0.8469268520682403,1.1350076926079886,3.47916666667,35.9338061465721,3.274099616683635,24.244280308283205
2423.csv,Beethoven,1,3.0935,4.9277,8.7314,2.7063,1.0,1.3112,1356,0.4044876129743189,2.95833333333,1,18,0.1343173431734317,0.4336283185840708,0.4091460791540173,2.874999999997,37.68115942028986,3.027568360803506,36.23415918842807
2320.csv,Beethoven,1,2.8931,4.8626,14.0447,3.5051,2.0783,1.3698,2193,0.4260994955148195,4.635416666667,3,25,0.1692518248175182,0.2079343365253078,0.5091199270405004,4.5,50.0,2.340032641450101,35.550230087381145
2550.csv,Beethoven,1,3.3259,5.3923,11.9293,2.1013,1.0,1.3418,1811,0.3764055588020621,3.791666666663,1,25,0.2033149171270718,0.3567090005521811,0.5068907601688565,3.52083333333,59.23566878980891,2.737662196896346,28.752797060403097
